,created_on,property_type,place_name,state_name,lat,lon,price,currency,price_aprox_usd,surface_total_in_m2,rooms,expenses,properati_url
51432,2014-08-01,apartment,Mar del Plata,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,-38.003972999999995,-57.559625,63000.0,USD,63000.0,,2.0,,http://www.properati.com.ar/htbb_venta_departamento_mar-del-plata
51433,2014-08-01,apartment,Mar del Plata,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,-38.002542,-57.555153000000004,100000.0,USD,100000.0,,3.0,,http://www.properati.com.ar/htbc_venta_departamento_mar-del-plata
51434,2014-08-01,apartment,Mar del Plata,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,-38.00245,-57.544792,57000.0,USD,57000.0,29.0,1.0,,http://www.properati.com.ar/htbd_venta_departamento_mar-del-plata
51435,2014-08-01,PH,La Plata,|Argentina|Bs.As. G.B.A. Zona Sur|La Plata|La Plata|,-34.906495,-57.952948,90000.0,USD,90000.0,,2.0,,http://www.properati.com.ar/htbj_venta_ph_la-plata
51436,2014-08-01,apartment,Mar del Plata,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,,,,,,,2.0,,http://www.properati.com.ar/htbl_venta_departamento_mar-del-plata
51437,2014-08-01,apartment,Mar del Plata,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,,,,,,,1.0,,http://www.properati.com.ar/htbm_venta_departamento_mar-del-plata
51438,2014-08-01,apartment,Mar del Plata,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,,,,,,124.0,3.0,,http://www.properati.com.ar/htbn_venta_departamento_mar-del-plata
51439,2014-08-01,apartment,Mar del Plata,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,,,,,,,2.0,,http://www.properati.com.ar/htbo_venta_departamento_mar-del-plata
51440,2014-08-01,apartment,Mar del Plata,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,-38.008734000000004,-57.544385,98000.0,USD,98000.0,48.0,2.0,,http://www.properati.com.ar/htbr_venta_departamento_mar-del-plata
51441,2014-08-01,apartment,Belgrano,|Argentina|Capital Federal|Belgrano|,-34.563613000000004,-58.458137,147254.0,USD,147254.0,84.0,3.0,,http://www.properati.com.ar/htbs_venta_departamento_belgrano
51442,2014-08-01,apartment,Belgrano,|Argentina|Capital Federal|Belgrano|,-34.563613000000004,-58.458137,111583.0,USD,111583.0,64.0,2.0,,http://www.properati.com.ar/htbt_venta_departamento_belgrano
51443,2014-08-01,apartment,Belgrano,|Argentina|Capital Federal|Belgrano|,-34.563613000000004,-58.458137,67374.0,USD,67374.0,38.0,1.0,,http://www.properati.com.ar/htbu_venta_departamento_belgrano
51444,2014-08-01,apartment,Belgrano,|Argentina|Capital Federal|Belgrano|,-34.563613000000004,-58.458137,69082.0,USD,69082.0,39.0,1.0,,http://www.properati.com.ar/htbv_venta_departamento_belgrano
51445,2014-08-01,apartment,Belgrano,|Argentina|Capital Federal|Belgrano|,-34.563613000000004,-58.458137,67225.0,USD,67225.0,38.0,1.0,,http://www.properati.com.ar/htbw_venta_departamento_belgrano
51446,2014-08-01,apartment,Belgrano,|Argentina|Capital Federal|Belgrano|,-34.563613000000004,-58.458137,63003.0,USD,63003.0,34.0,1.0,,http://www.properati.com.ar/htbx_venta_departamento_belgrano
51447,2014-08-01,apartment,Belgrano,|Argentina|Capital Federal|Belgrano|,-34.563613000000004,-58.458137,63967.0,USD,63967.0,35.0,1.0,,http://www.properati.com.ar/htby_venta_departamento_belgrano
51448,2014-08-01,apartment,Belgrano,|Argentina|Capital Federal|Belgrano|,-34.563613000000004,-58.458137,83034.0,USD,83034.0,38.0,1.0,,http://www.properati.com.ar/htbz_venta_departamento_belgrano
51449,2014-08-01,apartment,Belgrano,|Argentina|Capital Federal|Belgrano|,-34.563613000000004,-58.458137,82125.0,USD,82125.0,38.0,1.0,,http://www.properati.com.ar/htc0_venta_departamento_belgrano
51450,2014-08-01,apartment,Belgrano,|Argentina|Capital Federal|Belgrano|,-34.563613000000004,-58.458137,74389.0,USD,74389.0,34.0,1.0,,http://www.properati.com.ar/htc1_venta_departamento_belgrano
51451,2014-08-01,apartment,Belgrano,|Argentina|Capital Federal|Belgrano|,-34.563613000000004,-58.458137,75528.0,USD,75528.0,35.0,1.0,,http://www.properati.com.ar/htc2_venta_departamento_belgrano
51452,2014-08-01,apartment,Belgrano,|Argentina|Capital Federal|Belgrano|,-34.563613000000004,-58.458137,162145.0,USD,162145.0,73.0,2.0,,http://www.properati.com.ar/htc3_venta_departamento_belgrano
51453,2014-08-01,apartment,Belgrano,|Argentina|Capital Federal|Belgrano|,-34.563613000000004,-58.458137,75528.0,USD,75528.0,34.0,1.0,,http://www.properati.com.ar/htc4_venta_departamento_belgrano
51454,2014-08-01,apartment,Belgrano,|Argentina|Capital Federal|Belgrano|,-34.563613000000004,-58.458137,76682.0,USD,76682.0,35.0,1.0,,http://www.properati.com.ar/htc5_venta_departamento_belgrano
51455,2014-08-01,house,Capital Federal,|Argentina|Capital Federal|,-34.36609,-58.768130000000006,190000.0,USD,190000.0,600.0,,,http://www.properati.com.ar/htc6_venta_casa_capital-federal
51456,2014-08-01,apartment,Mar del Plata,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,,,95000.0,USD,95000.0,70.0,2.0,,http://www.properati.com.ar/htc9_venta_departamento_mar-del-plata
51457,2014-08-01,apartment,Mar del Plata,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,-38.003318,-57.547166000000004,90000.0,USD,90000.0,,3.0,,http://www.properati.com.ar/htcc_venta_departamento_mar-del-plata
51458,2014-08-01,apartment,Pilar,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|,-31.755633000000003,-64.08375799999999,82000.0,USD,82000.0,,1.0,,http://www.properati.com.ar/htch_venta_departamento_pilar
51459,2014-08-01,apartment,Pilar,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|,-34.450449,-58.914549,82000.0,USD,82000.0,,1.0,,http://www.properati.com.ar/htci_venta_departamento_pilar
51460,2014-08-01,house,Exaltación de la Cruz,|Argentina|Buenos Aires Interior|Exaltación de la Cruz|,-34.291596999999996,-59.103481,295000.0,USD,295000.0,,4.0,,http://www.properati.com.ar/htcj_venta_casa_exaltacion-de-la-cruz
51461,2014-08-01,apartment,Neuquén,|Argentina|Neuquén|Neuquén|,-38.950648,-68.05216999999999,,,,,2.0,,http://www.properati.com.ar/htct_venta_departamento_neuquen
51462,2014-08-01,house,Neuquén,|Argentina|Neuquén|Neuquén|,,,,,,,4.0,,http://www.properati.com.ar/htcv_venta_casa_neuquen
51463,2014-08-01,apartment,Neuquén,|Argentina|Neuquén|Neuquén|,-38.950648,-68.05216999999999,,,,,1.0,,http://www.properati.com.ar/htcx_venta_departamento_neuquen
51464,2014-08-01,apartment,Neuquén,|Argentina|Neuquén|Neuquén|,-38.950648,-68.05216999999999,,,,,3.0,,http://www.properati.com.ar/htcy_venta_departamento_neuquen
51465,2014-08-01,apartment,Tigre,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|,,,99000.0,USD,99000.0,,1.0,,http://www.properati.com.ar/htcz_venta_departamento_tigre
51466,2014-08-01,apartment,Tigre,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|,,,170000.0,USD,170000.0,,2.0,,http://www.properati.com.ar/htd1_venta_departamento_tigre
51467,2014-08-01,apartment,Santa Fe,|Argentina|Santa Fe|Santa Fe|,,,285000.0,ARS,33985.21,,2.0,,http://www.properati.com.ar/htd5_venta_departamento_santa-fe
51468,2014-08-01,house,Santa Fe,|Argentina|Santa Fe|Santa Fe|,-31.624017,-60.720028000000006,400000.0,ARS,47698.54,,2.0,,http://www.properati.com.ar/htd6_venta_casa_santa-fe
51469,2014-08-01,house,San Isidro,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|,-34.464731,-58.54288199999999,199000.0,USD,199000.0,,4.0,,http://www.properati.com.ar/htda_venta_casa_san-isidro
51470,2014-08-01,house,Nordelta,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,-34.406131,-58.652229000000005,210000.0,USD,210000.0,,2.0,,http://www.properati.com.ar/htdb_venta_casa_nordelta
51471,2014-08-01,apartment,Olivos,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|Olivos|,-34.517234,-58.487336,89000.0,USD,89000.0,,2.0,,http://www.properati.com.ar/htde_venta_departamento_olivos
51472,2014-08-01,store,Villa Urquiza,|Argentina|Capital Federal|Villa Urquiza|,-34.578846,-58.479376,38000.0,USD,38000.0,,1.0,,http://www.properati.com.ar/htdf_venta_local_villa-urquiza
51473,2014-08-01,house,Olivos,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|Olivos|,-34.508794,-58.50861,200000.0,USD,200000.0,,4.0,,http://www.properati.com.ar/htdh_venta_casa_olivos
51474,2014-08-01,house,Pilar,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|,-34.426281,-58.838102,190000.0,USD,190000.0,600.0,,,http://www.properati.com.ar/htds_venta_casa_pilar
51475,2014-08-01,apartment,Recoleta,|Argentina|Capital Federal|Recoleta|,-34.588017,-58.388653000000005,177000.0,USD,177000.0,76.0,,,http://www.properati.com.ar/htdx_venta_departamento_recoleta
51476,2014-08-01,PH,Parque Centenario,|Argentina|Capital Federal|Parque Centenario|,-34.608731,-58.427735,79000.0,USD,79000.0,64.0,,,http://www.properati.com.ar/hte0_venta_ph_parque-centenario
51477,2014-08-01,apartment,Palermo,|Argentina|Capital Federal|Palermo|,-34.588164,-58.418732999999996,80000.0,USD,80000.0,39.0,,,http://www.properati.com.ar/hte4_venta_departamento_palermo_mansilla-lucio-norberto-general_4000
51478,2014-08-01,house,Flores,|Argentina|Capital Federal|Flores|,-34.632404,-58.461110999999995,295000.0,USD,295000.0,190.0,,,http://www.properati.com.ar/hte5_venta_casa_flores_bonifacio-jose_2400
51479,2014-08-01,apartment,Palermo,|Argentina|Capital Federal|Palermo|,-34.589079999999996,-58.418684999999996,115000.0,USD,115000.0,42.0,,,http://www.properati.com.ar/hte8_venta_departamento_palermo_alvarez-julian_2100
51480,2014-08-01,apartment,Parque Chacabuco,|Argentina|Capital Federal|Parque Chacabuco|,-34.633719,-58.45072,97000.0,USD,97000.0,79.0,,,http://www.properati.com.ar/hteb_venta_departamento_parque-chacabuco_davila_800
51481,2014-08-01,apartment,Flores,|Argentina|Capital Federal|Flores|,-34.642003,-58.458589,63000.0,USD,63000.0,39.0,,,http://www.properati.com.ar/hted_venta_departamento_flores_peron-eva-av-_2900
51482,2014-08-01,apartment,Caballito,|Argentina|Capital Federal|Caballito|,-34.631226,-58.356279,260000.0,USD,260000.0,107.0,,,http://www.properati.com.ar/htee_venta_departamento_caballito_valle-aristobulo-del_100
51483,2014-08-01,apartment,Caballito,|Argentina|Capital Federal|Caballito|,-34.627266999999996,-58.437268,277000.0,USD,277000.0,150.0,,,http://www.properati.com.ar/hteg_venta_departamento_caballito_bonifacio-jose_700
51484,2014-08-01,apartment,Caballito,|Argentina|Capital Federal|Caballito|,,,82000.0,USD,82000.0,39.0,,,http://www.properati.com.ar/htej_venta_departamento_caballito
51485,2014-08-01,house,Floresta,|Argentina|Capital Federal|Floresta|,,,248000.0,USD,248000.0,365.0,,,http://www.properati.com.ar/htek_venta_casa_floresta
51486,2014-08-01,house,Vicente López,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|Vicente López|,,,770000.0,USD,770000.0,558.0,6.0,,http://www.properati.com.ar/hten_venta_casa_vicente-lopez
51487,2014-08-01,apartment,Palermo,|Argentina|Capital Federal|Palermo|,-34.598133000000004,-58.406516,74000.0,USD,74000.0,32.0,,,http://www.properati.com.ar/hteo_venta_departamento_palermo_cordoba-av-_2800
51488,2014-08-01,house,Florida,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|Florida|,,,210000.0,USD,210000.0,135.0,4.0,,http://www.properati.com.ar/hteq_venta_casa_florida
51489,2014-08-01,apartment,Caballito,|Argentina|Capital Federal|Caballito|,,,200000.0,USD,200000.0,125.0,,,http://www.properati.com.ar/hter_venta_departamento_caballito
51490,2014-08-01,apartment,Nuñez,|Argentina|Capital Federal|Nuñez|,-34.54772,-58.456162,1600000.0,USD,1600000.0,313.0,4.0,,http://www.properati.com.ar/htet_venta_departamento_nunez
51491,2014-08-01,apartment,Palermo,|Argentina|Capital Federal|Palermo|,-34.575948,-58.42132900000001,240000.0,USD,240000.0,55.0,,,http://www.properati.com.ar/htey_venta_departamento_palermo_fray-justo-santamaria-de-oro_2800
51492,2014-08-01,apartment,Palermo,|Argentina|Capital Federal|Palermo|,-34.575948,-58.42132900000001,139000.0,USD,139000.0,38.0,,,http://www.properati.com.ar/htez_venta_departamento_palermo_fray-justo-santamaria-de-oro_2800
51493,2014-08-01,apartment,Palermo,|Argentina|Capital Federal|Palermo|,-34.579459,-58.428851,429000.0,USD,429000.0,180.0,,,http://www.properati.com.ar/htf1_venta_departamento_palermo_charcas_5000
51494,2014-08-01,store,Córdoba,|Argentina|Córdoba|Córdoba|,-31.39893,-64.182129,,,,,1.0,,http://www.properati.com.ar/htf5_venta_local_cordoba_malbran-y-gigena
51495,2014-08-01,PH,Capital Federal,|Argentina|Capital Federal|,-34.608344,-58.464105,95000.0,USD,95000.0,,2.0,,http://www.properati.com.ar/htfb_venta_ph_capital-federal
51496,2014-08-01,apartment,Capital Federal,|Argentina|Capital Federal|,-34.62724,-58.427439,90000.0,USD,90000.0,,2.0,,http://www.properati.com.ar/htfc_venta_departamento_capital-federal
51497,2014-08-01,apartment,Capital Federal,|Argentina|Capital Federal|,-34.578315,-58.488445,127500.0,USD,127500.0,,2.0,,http://www.properati.com.ar/htfd_venta_departamento_capital-federal
51498,2014-08-01,PH,Capital Federal,|Argentina|Capital Federal|,-34.582840999999995,-58.512817000000005,99000.0,USD,99000.0,,1.0,,http://www.properati.com.ar/htfe_venta_ph_capital-federal
51499,2014-08-01,apartment,Capital Federal,|Argentina|Capital Federal|,-34.593394,-58.413266,165000.0,USD,165000.0,,2.0,,http://www.properati.com.ar/htfg_venta_departamento_capital-federal
51500,2014-08-01,house,Cañuelas,|Argentina|Bs.As. G.B.A. Zona Sur|Cañuelas|,-34.936696000000005,-58.617103,220000.0,ARS,26234.19,,2.0,,http://www.properati.com.ar/htfi_venta_casa_canuelas
51501,2014-08-01,apartment,San Fernando,|Argentina|Bs.As. G.B.A. Zona Norte|San Fernando|,-34.445332,-58.557095,71000.0,USD,71000.0,,1.0,,http://www.properati.com.ar/htfk_venta_departamento_san-fernando
51502,2014-08-01,house,San Fernando,|Argentina|Bs.As. G.B.A. Zona Norte|San Fernando|,-34.456677,-58.559445999999994,110000.0,USD,110000.0,,4.0,,http://www.properati.com.ar/htfm_venta_casa_san-fernando
51503,2014-08-01,house,Vicente López,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|,-34.506698,-58.489559,1200000.0,USD,1200000.0,,4.0,,http://www.properati.com.ar/htfn_venta_casa_vicente-lopez
51504,2014-08-01,house,Nordelta,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,-34.416398,-58.671455,365000.0,USD,365000.0,,3.0,,http://www.properati.com.ar/htfq_venta_casa_tigre
51505,2014-08-01,house,Tigre,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|,-34.436045,-58.684051000000004,93000.0,USD,93000.0,,3.0,,http://www.properati.com.ar/htfu_venta_casa_tigre
51506,2014-08-01,apartment,San Isidro,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|,-34.49438,-58.528186,240000.0,USD,240000.0,,2.0,,http://www.properati.com.ar/htfv_venta_departamento_san-isidro
51507,2014-08-01,apartment,La Plata,|Argentina|Bs.As. G.B.A. Zona Sur|La Plata|,-34.92273,-57.932254,,,,,2.0,,http://www.properati.com.ar/htg2_venta_departamento_la-plata
51508,2014-08-01,apartment,La Plata,|Argentina|Bs.As. G.B.A. Zona Sur|La Plata|,-34.923909,-57.964482999999994,,,,,1.0,,http://www.properati.com.ar/htg6_venta_departamento_la-plata
51509,2014-08-01,apartment,La Plata,|Argentina|Bs.As. G.B.A. Zona Sur|La Plata|,-34.923978999999996,-57.964548,,,,,2.0,,http://www.properati.com.ar/htg8_venta_departamento_la-plata
51510,2014-08-01,house,Neuquén,|Argentina|Neuquén|Neuquén|,-38.967875,-68.042693,,,,,2.0,,http://www.properati.com.ar/htgb_venta_casa_neuquen
51511,2014-08-01,apartment,Capital Federal,|Argentina|Capital Federal|,13.772878,-89.209574,120000.0,USD,120000.0,,3.0,,http://www.properati.com.ar/htgd_venta_departamento_capital-federal
51512,2014-08-01,house,Tigre,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|,-34.465965999999995,-58.622854000000004,600000.0,USD,600000.0,,3.0,,http://www.properati.com.ar/htgf_venta_casa_tigre
51513,2014-08-01,house,Trenque Lauquen,|Argentina|Buenos Aires Interior|Trenque Lauquen|Trenque Lauquen|,,,,,,325.0,,,http://www.properati.com.ar/htgg_venta_casa_trenque-lauquen
51514,2014-08-01,apartment,Caballito,|Argentina|Capital Federal|Caballito|,,,,,,38.0,1.0,,http://www.properati.com.ar/htgj_venta_departamento_caballito
51515,2014-08-01,apartment,Caballito,|Argentina|Capital Federal|Caballito|,-34.627825,-58.448276,570000.0,USD,570000.0,153.0,4.0,,http://www.properati.com.ar/htgk_venta_departamento_caballito_goyena-pedro-av-_1500
51516,2014-08-01,apartment,Flores,|Argentina|Capital Federal|Flores|,-34.627387,-58.466573,,,,130.0,4.0,,http://www.properati.com.ar/htgm_venta_departamento_flores_estado-plurinacional-de-bolivia_300
51517,2014-08-01,house,Trenque Lauquen,|Argentina|Buenos Aires Interior|Trenque Lauquen|Trenque Lauquen|,,,,,,150.0,,,http://www.properati.com.ar/htgp_venta_casa_trenque-lauquen
51518,2014-08-01,house,San Cristobal,|Argentina|Capital Federal|San Cristobal|,-34.618507,-58.399995999999994,230000.0,USD,230000.0,211.0,5.0,,http://www.properati.com.ar/htgr_venta_casa_san-cristobal_matheu_800
51519,2014-08-01,house,Trenque Lauquen,|Argentina|Buenos Aires Interior|Trenque Lauquen|Trenque Lauquen|,,,,,,550.0,,,http://www.properati.com.ar/htgs_venta_casa_trenque-lauquen
51520,2014-08-01,apartment,Palermo Soho,|Argentina|Capital Federal|Palermo|Palermo Soho|,-34.582772999999996,-58.427491,175000.0,USD,175000.0,,2.0,,http://www.properati.com.ar/htgt_venta_departamento_palermo-soho
51521,2014-08-01,apartment,Palermo Hollywood,|Argentina|Capital Federal|Palermo|Palermo Hollywood|,-34.58008,-58.431647,2851697.0,ARS,340054.49,,2.0,,http://www.properati.com.ar/htgu_venta_departamento_palermo-hollywood
51522,2014-08-01,apartment,Almagro,|Argentina|Capital Federal|Almagro|,-34.603387,-58.418623,250082.0,USD,250082.0,,3.0,,http://www.properati.com.ar/htgv_venta_departamento_almagro
51523,2014-08-01,house,La Lucila,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|La Lucila|,-34.500113,-58.493603,385000.0,USD,385000.0,,5.0,,http://www.properati.com.ar/hth0_venta_casa_la-lucila
51524,2014-08-01,apartment,Rosario,|Argentina|Santa Fe|Rosario|,-32.948141,-60.650220999999995,495000.0,ARS,59812.94,32.0,,,http://www.properati.com.ar/hthe_venta_departamento_rosario
51525,2014-08-01,PH,Almagro,|Argentina|Capital Federal|Almagro|,-34.608731,-58.427735,79000.0,USD,79000.0,64.0,,,http://www.properati.com.ar/hthf_venta_ph_almagro
51526,2014-08-01,house,Santa Rosa,|Argentina|La Pampa|Santa Rosa|,-36.641541,-64.268427,950000.0,ARS,114792.52,510.0,,,http://www.properati.com.ar/hthj_venta_casa_santa-rosa
51527,2014-08-01,apartment,Monserrat,|Argentina|Capital Federal|Monserrat|,-34.598921999999995,-58.378261,75000.0,USD,75000.0,,,,http://www.properati.com.ar/hthq_venta_departamento_monserrat
51528,2014-08-01,house,Maschwitz,|Argentina|Bs.As. G.B.A. Zona Norte|Escobar|Maschwitz|,-34.344797,-58.70750699999999,1790000.0,USD,1790000.0,,,,http://www.properati.com.ar/hthv_venta_casa_maschwitz
51529,2014-08-01,house,San Carlos de Bariloche,|Argentina|Río Negro|San Carlos de Bariloche|,-41.96031,-71.53618399999999,,,,,,,http://www.properati.com.ar/hthw_venta_casa_san-carlos-de-bariloche
51530,2014-08-01,apartment,Córdoba,|Argentina|Córdoba|,-31.399096000000004,-64.186545,,,,90.0,,,http://www.properati.com.ar/hti0_venta_departamento_cordoba
51531,2014-08-01,apartment,Martín Coronado,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|Martín Coronado|,-34.584317,-58.600621999999994,,,,,,,http://www.properati.com.ar/hti8_venta_departamento_martin-coronado
51532,2014-08-01,house,Rosario,|Argentina|Santa Fe|Rosario|,-32.894090999999996,-60.696562,,,,,,,http://www.properati.com.ar/htie_venta_casa_rosario
51533,2014-08-01,apartment,Rosario,|Argentina|Santa Fe|Rosario|,-32.948141,-60.650220999999995,690000.0,ARS,83375.62,60.0,,,http://www.properati.com.ar/htif_venta_departamento_rosario
51534,2014-08-01,house,Nordelta,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,-34.451013,-58.626787,850000.0,USD,850000.0,,6.0,,http://www.properati.com.ar/htlb_venta_casa_nordelta
51535,2014-08-01,apartment,Vicente López,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|Vicente López|,,,,,,,,,http://www.properati.com.ar/htle_venta_departamento_vicente-lopez_general-roca_500
51536,2014-08-01,apartment,Vicente López,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|Vicente López|,,,,,,165.0,3.0,,http://www.properati.com.ar/htlg_venta_departamento_vicente-lopez_general-roca_500
51537,2014-08-01,apartment,Caballito,|Argentina|Capital Federal|Caballito|,-34.607153000000004,-58.428704,94000.0,USD,94000.0,,1.0,492.0,http://www.properati.com.ar/htln_venta_departamento_caballito
51538,2014-08-01,apartment,Almagro,|Argentina|Capital Federal|Almagro|,-34.607153000000004,-58.428704,94000.0,USD,94000.0,,1.0,492.0,http://www.properati.com.ar/htlo_venta_departamento_almagro
51539,2014-08-01,apartment,Rosario,|Argentina|Santa Fe|Rosario|,-32.952981,-60.650518000000005,555000.0,ARS,67063.0,34.0,,,http://www.properati.com.ar/htlu_venta_departamento_rosario
51540,2014-08-01,apartment,Rosario,|Argentina|Santa Fe|Rosario|,-32.953413,-60.648672,555000.0,ARS,67063.0,34.0,,,http://www.properati.com.ar/htlv_venta_departamento_rosario
51541,2014-08-01,house,San Fernando,|Argentina|Bs.As. G.B.A. Zona Norte|San Fernando|,-34.44368,-58.561434,130000.0,USD,130000.0,240.0,,,http://www.properati.com.ar/htlx_venta_casa_san-fernando
51542,2014-08-01,house,Córdoba,|Argentina|Córdoba|,-31.408911,-64.161165,230000.0,USD,230000.0,,,,http://www.properati.com.ar/htly_venta_casa_cordoba
51543,2014-08-01,house,Hurlingham,|Argentina|Bs.As. G.B.A. Zona Oeste|Hurlingham|,-34.583556,-58.662413,500000.0,ARS,60417.11,,,,http://www.properati.com.ar/htm2_venta_casa_hurlingham
51544,2014-08-01,apartment,Capital Federal,|Argentina|Capital Federal|,-34.603722999999995,-58.381593,,,,1031.0,,,http://www.properati.com.ar/htm3_venta_departamento_capital-federal
51545,2014-08-01,apartment,Ciudad Jardín Lomas del Palomar,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|Ciudad Jardín Lomas del Palomar|,-34.590264000000005,-58.596433,70000.0,USD,70000.0,55.0,,,http://www.properati.com.ar/htm5_venta_departamento_ciudad-jardin-lomas-del-palomar
51546,2014-08-01,apartment,San Martín,|Argentina|Bs.As. G.B.A. Zona Norte|General San Martín|San Martín|,-37.682663,-59.816052,820000.0,ARS,99084.07,,,,http://www.properati.com.ar/htm8_venta_departamento_san-martin
51547,2014-08-01,apartment,Ciudad Jardín Lomas del Palomar,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|Ciudad Jardín Lomas del Palomar|,-34.581294,-58.591018000000005,42000.0,USD,42000.0,41.0,,,http://www.properati.com.ar/htm9_venta_departamento_ciudad-jardin-lomas-del-palomar
51548,2014-08-01,house,Morón,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|,-34.661255,-58.630022,143000.0,USD,143000.0,450.0,,,http://www.properati.com.ar/htmd_venta_casa_moron
