,created_on,property_type,place_name,state_name,lat,lon,price,currency,price_aprox_usd,surface_total_in_m2,rooms,expenses,properati_url
56340,2014-10-01,apartment,Nuñez,|Argentina|Capital Federal|Nuñez|,-34.542846000000004,-58.463443000000005,84500.0,USD,84500.0,,2.0,,http://www.properati.com.ar/ivmn_venta_departamento_nunez
56341,2014-10-01,apartment,Nuñez,|Argentina|Capital Federal|Nuñez|,-34.542846000000004,-58.463443000000005,84500.0,USD,84500.0,,2.0,,http://www.properati.com.ar/ivmo_venta_departamento_nunez
56342,2014-10-01,house,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,-34.573568,-58.46159599999999,360000.0,USD,360000.0,,5.0,,http://www.properati.com.ar/ivmq_venta_casa_capital-federal
56343,2014-10-01,apartment,Belgrano,|Argentina|Capital Federal|Belgrano|,-34.548951,-58.465939,159000.0,USD,159000.0,,3.0,,http://www.properati.com.ar/ivmr_venta_departamento_belgrano
56344,2014-10-01,apartment,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,-34.57134,-58.459302,115000.0,USD,115000.0,,2.0,,http://www.properati.com.ar/ivmt_venta_departamento_capital-federal
56345,2014-10-01,apartment,Caballito,|Argentina|Capital Federal|Caballito|,-34.608275,-58.44014,105250.0,USD,105250.0,,2.0,,http://www.properati.com.ar/ivmv_venta_departamento_caballito
56346,2014-10-01,apartment,Barrio Norte,|Argentina|Capital Federal|Barrio Norte|,-34.587012,-58.408609999999996,199000.0,USD,199000.0,,3.0,,http://www.properati.com.ar/ivmw_venta_departamento_barrio-norte
56347,2014-10-01,apartment,Recoleta,|Argentina|Capital Federal|Recoleta|,-34.592106,-58.411875,210000.0,USD,210000.0,,3.0,,http://www.properati.com.ar/ivmx_venta_departamento_recoleta
56348,2014-10-01,apartment,Villa Crespo,|Argentina|Capital Federal|Villa Crespo|,-34.598139,-58.434503,79000.0,USD,79000.0,,2.0,,http://www.properati.com.ar/ivmz_venta_departamento_villa-crespo
56349,2014-10-01,apartment,Barrio Norte,|Argentina|Capital Federal|Barrio Norte|,-34.593264000000005,-58.406651000000004,430000.0,USD,430000.0,,4.0,,http://www.properati.com.ar/ivn0_venta_departamento_barrio-norte
56350,2014-10-01,house,Vicente López,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|,-34.530765,-58.474988,397000.0,USD,397000.0,,5.0,,http://www.properati.com.ar/ivn6_venta_casa_vicente-lopez
56351,2014-10-01,house,Florida,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|Florida|,-34.536582,-58.490232999999996,335000.0,USD,335000.0,,5.0,,http://www.properati.com.ar/ivn7_venta_casa_florida
56352,2014-10-01,PH,Martínez,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|Martínez|,-34.492734999999996,-58.514835,225000.0,USD,225000.0,,3.0,,http://www.properati.com.ar/ivn8_venta_ph_martinez
56353,2014-10-01,house,Olivos,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|Olivos|,-34.50631,-58.495303,280000.0,USD,280000.0,,4.0,,http://www.properati.com.ar/ivn9_venta_casa_olivos
56354,2014-10-01,house,Olivos,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|Olivos|,-34.506318,-58.495321,295000.0,USD,295000.0,,4.0,,http://www.properati.com.ar/ivna_venta_casa_olivos
56355,2014-10-01,apartment,Villa Devoto,|Argentina|Capital Federal|Villa Devoto|,-34.588893,-58.508565000000004,168000.0,USD,168000.0,,3.0,,http://www.properati.com.ar/ivnd_venta_departamento_villa-devoto
56356,2014-10-01,apartment,Villa Devoto,|Argentina|Capital Federal|Villa Devoto|,-34.588893,-58.508565000000004,173000.0,USD,173000.0,,3.0,,http://www.properati.com.ar/ivne_venta_departamento_villa-devoto
56357,2014-10-01,apartment,Nuñez,|Argentina|Capital Federal|Nuñez|,-34.555565,-58.469289,104000.0,USD,104000.0,,2.0,,http://www.properati.com.ar/ivnf_venta_departamento_nunez
56358,2014-10-01,apartment,Coghlan,|Argentina|Capital Federal|Coghlan|,-34.561808,-58.467431000000005,1209950.0,ARS,142504.65,,1.0,,http://www.properati.com.ar/ivnh_venta_departamento_coghlan
56359,2014-10-01,apartment,Coghlan,|Argentina|Capital Federal|Coghlan|,-34.561808,-58.467431000000005,1228100.0,ARS,144642.31,,1.0,,http://www.properati.com.ar/ivni_venta_departamento_coghlan
56360,2014-10-01,apartment,Coghlan,|Argentina|Capital Federal|Coghlan|,-34.561808,-58.467431000000005,1431700.0,ARS,168621.76,,1.0,,http://www.properati.com.ar/ivnj_venta_departamento_coghlan
56361,2014-10-01,apartment,Coghlan,|Argentina|Capital Federal|Coghlan|,-34.561808,-58.467431000000005,1410550.0,ARS,166130.77,,1.0,,http://www.properati.com.ar/ivnk_venta_departamento_coghlan
56362,2014-10-01,apartment,Coghlan,|Argentina|Capital Federal|Coghlan|,-34.561808,-58.467431000000005,1771400.0,ARS,208630.72,,2.0,,http://www.properati.com.ar/ivnl_venta_departamento_coghlan
56363,2014-10-01,apartment,Villa Urquiza,|Argentina|Capital Federal|Villa Urquiza|,-34.571676000000004,-58.479836,169500.0,USD,169500.0,,3.0,,http://www.properati.com.ar/ivnm_venta_departamento_villa-urquiza
56364,2014-10-01,apartment,Villa Urquiza,|Argentina|Capital Federal|Villa Urquiza|,-34.577847999999996,-58.481974,150000.0,USD,150000.0,,4.0,,http://www.properati.com.ar/ivnn_venta_departamento_villa-urquiza
56365,2014-10-01,apartment,Villa Urquiza,|Argentina|Capital Federal|Villa Urquiza|,-34.579254999999996,-58.487352,205000.0,USD,205000.0,,3.0,,http://www.properati.com.ar/ivnp_venta_departamento_villa-urquiza
56366,2014-10-01,apartment,Villa Urquiza,|Argentina|Capital Federal|Villa Urquiza|,-34.578509999999994,-58.484170999999996,236000.0,USD,236000.0,,3.0,,http://www.properati.com.ar/ivnq_venta_departamento_villa-urquiza
56367,2014-10-01,apartment,Villa Urquiza,|Argentina|Capital Federal|Villa Urquiza|,-34.578509999999994,-58.484170999999996,212000.0,USD,212000.0,,3.0,,http://www.properati.com.ar/ivnr_venta_departamento_villa-urquiza
56368,2014-10-01,apartment,Villa Ortuzar,|Argentina|Capital Federal|Villa Ortuzar|,-34.580847,-58.474674,1114000.0,ARS,131203.91,,1.0,,http://www.properati.com.ar/ivnt_venta_departamento_villa-ortuzar
56369,2014-10-01,apartment,Caballito,|Argentina|Capital Federal|Caballito|,-34.616929999999996,-58.423603,92000.0,USD,92000.0,,3.0,,http://www.properati.com.ar/ivnv_venta_departamento_caballito
56370,2014-10-01,apartment,Villa Ortuzar,|Argentina|Capital Federal|Villa Ortuzar|,-34.581862,-58.47087,76000.0,USD,76000.0,,1.0,,http://www.properati.com.ar/ivnw_venta_departamento_villa-ortuzar
56371,2014-10-01,apartment,Villa Urquiza,|Argentina|Capital Federal|Villa Urquiza|,-34.578986,-58.48925500000001,210000.0,USD,210000.0,,3.0,,http://www.properati.com.ar/ivo1_venta_departamento_villa-urquiza
56372,2014-10-01,apartment,Villa Urquiza,|Argentina|Capital Federal|Villa Urquiza|,-34.569695,-58.488009999999996,127000.0,USD,127000.0,,2.0,,http://www.properati.com.ar/ivo2_venta_departamento_villa-urquiza
56373,2014-10-01,apartment,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,-34.577389000000004,-58.484142000000006,169500.0,USD,169500.0,,2.0,,http://www.properati.com.ar/ivo3_venta_departamento_capital-federal
56374,2014-10-01,apartment,Coghlan,|Argentina|Capital Federal|Coghlan|,-34.561808,-58.467431000000005,1998000.0,ARS,235319.05,,2.0,,http://www.properati.com.ar/ivo4_venta_departamento_coghlan
56375,2014-10-01,apartment,Villa Urquiza,|Argentina|Capital Federal|Villa Urquiza|,-34.579326,-58.494282,88000.0,USD,88000.0,,1.0,,http://www.properati.com.ar/ivo6_venta_departamento_villa-urquiza
56376,2014-10-01,apartment,Villa Urquiza,|Argentina|Capital Federal|Villa Urquiza|,-34.579326,-58.494282,88000.0,USD,88000.0,,1.0,,http://www.properati.com.ar/ivo7_venta_departamento_villa-urquiza
56377,2014-10-01,apartment,Villa Urquiza,|Argentina|Capital Federal|Villa Urquiza|,-34.579326,-58.494282,103000.0,USD,103000.0,,2.0,,http://www.properati.com.ar/ivo8_venta_departamento_villa-urquiza
56378,2014-10-01,apartment,Villa Urquiza,|Argentina|Capital Federal|Villa Urquiza|,-34.579326,-58.494282,103000.0,USD,103000.0,,2.0,,http://www.properati.com.ar/ivo9_venta_departamento_villa-urquiza
56379,2014-10-01,apartment,Olivos,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|Olivos|,-34.505228,-58.480612,148000.0,USD,148000.0,,3.0,,http://www.properati.com.ar/ivob_venta_departamento_olivos
56380,2014-10-01,house,Florida,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|Florida|,-34.540285,-58.484928000000004,480000.0,USD,480000.0,,5.0,,http://www.properati.com.ar/ivoc_venta_casa_florida
56381,2014-10-01,apartment,Villa Ballester,|Argentina|Bs.As. G.B.A. Zona Norte|General San Martín|Villa Ballester|,-34.550096999999994,-58.549592000000004,81421.0,USD,81421.0,,3.0,,http://www.properati.com.ar/ivod_venta_departamento_villa-ballester
56382,2014-10-01,apartment,Palermo,|Argentina|Capital Federal|Palermo|,-34.579907,-58.431435,140000.0,USD,140000.0,,2.0,,http://www.properati.com.ar/ivol_venta_departamento_palermo
56383,2014-10-01,apartment,Martínez,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|Martínez|,-34.494569,-58.527286,299000.0,USD,299000.0,,3.0,,http://www.properati.com.ar/ivor_venta_departamento_martinez
56384,2014-10-01,apartment,Martínez,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|Martínez|,-34.493159000000006,-58.528327000000004,220000.0,USD,220000.0,,3.0,,http://www.properati.com.ar/ivos_venta_departamento_martinez
56385,2014-10-01,apartment,Martínez,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|Martínez|,-34.493084,-58.528466,275000.0,USD,275000.0,,3.0,,http://www.properati.com.ar/ivot_venta_departamento_martinez
56386,2014-10-01,apartment,Martínez,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|Martínez|,-34.49296,-58.528445,170000.0,USD,170000.0,,2.0,,http://www.properati.com.ar/ivou_venta_departamento_martinez
56387,2014-10-01,apartment,Martínez,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|Martínez|,-34.492942,-58.528445,290000.0,USD,290000.0,,3.0,,http://www.properati.com.ar/ivov_venta_departamento_martinez
56388,2014-10-01,apartment,San Isidro,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|,-34.472531,-58.522801,115000.0,USD,115000.0,,2.0,,http://www.properati.com.ar/ivoy_venta_departamento_san-isidro
56389,2014-10-01,apartment,San Isidro,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|,-34.474265,-58.51984,155000.0,USD,155000.0,,3.0,,http://www.properati.com.ar/ivoz_venta_departamento_san-isidro
56390,2014-10-01,house,San Isidro,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|,-34.474795,-58.522243,205000.0,USD,205000.0,,3.0,,http://www.properati.com.ar/ivp0_venta_casa_san-isidro
56391,2014-10-01,apartment,Beccar,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|Beccar|,-34.460572,-58.527737,125000.0,USD,125000.0,,2.0,,http://www.properati.com.ar/ivp2_venta_departamento_beccar
56392,2014-10-01,house,San Isidro,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|,-34.467967,-58.498104000000005,205000.0,USD,205000.0,,3.0,,http://www.properati.com.ar/ivp3_venta_casa_san-isidro
56393,2014-10-01,house,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,-34.480427,-58.567077000000005,408000.0,USD,408000.0,,5.0,,http://www.properati.com.ar/ivp6_venta_casa_capital-federal
56394,2014-10-01,apartment,La Lucila,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|La Lucila|,-34.500316,-58.496286,130000.0,USD,130000.0,,2.0,,http://www.properati.com.ar/ivp7_venta_departamento_la-lucila
56395,2014-10-01,apartment,La Lucila,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|La Lucila|,-34.500316,-58.496286,130000.0,USD,130000.0,,2.0,,http://www.properati.com.ar/ivp8_venta_departamento_la-lucila
56396,2014-10-01,store,Capital Federal,|Argentina|Capital Federal|,-34.600433,-58.36871,245000.0,USD,245000.0,,,,http://www.properati.com.ar/ivp9_venta_local_capital-federal
56397,2014-10-01,house,Esteban Echeverría,|Argentina|Bs.As. G.B.A. Zona Sur|Esteban Echeverría|,-34.847286,-58.509113,130000.0,USD,130000.0,,3.0,,http://www.properati.com.ar/ivpc_venta_casa_esteban-echeverria_sargento-cabral
56398,2014-10-01,apartment,Capital Federal,|Argentina|Capital Federal|,-34.623749,-58.502625,69000.0,USD,69000.0,,1.0,,http://www.properati.com.ar/ivpd_venta_departamento_capital-federal
56399,2014-10-01,apartment,Capital Federal,|Argentina|Capital Federal|,-34.559259000000004,-58.454762,185000.0,USD,185000.0,,2.0,,http://www.properati.com.ar/ivpf_venta_departamento_capital-federal
56400,2014-10-01,apartment,Capital Federal,|Argentina|Capital Federal|,-34.623749,-58.502625,80000.0,USD,80000.0,,1.0,,http://www.properati.com.ar/ivph_venta_departamento_capital-federal
56401,2014-10-01,apartment,Capital Federal,|Argentina|Capital Federal|,-34.674706,-58.457666,65000.0,USD,65000.0,,2.0,,http://www.properati.com.ar/ivpw_venta_departamento_capital-federal
56402,2014-10-01,store,San Miguel,|Argentina|Bs.As. G.B.A. Zona Norte|San Miguel|,-34.545238,-58.70989399999999,,,,,,,http://www.properati.com.ar/ivpy_venta_local_san-miguel
56403,2014-10-01,apartment,Capital Federal,|Argentina|Capital Federal|,-34.565471,-58.438039,300000.0,USD,300000.0,,3.0,,http://www.properati.com.ar/ivq1_venta_departamento_capital-federal
56404,2014-10-01,apartment,Capital Federal,|Argentina|Capital Federal|,-34.603434,-58.383708999999996,99000.0,USD,99000.0,,3.0,,http://www.properati.com.ar/ivq3_venta_departamento_capital-federal
56405,2014-10-01,apartment,Capital Federal,|Argentina|Capital Federal|,-34.623749,-58.502625,185000.0,USD,185000.0,,1.0,,http://www.properati.com.ar/ivq5_venta_departamento_capital-federal
56406,2014-10-01,apartment,Capital Federal,|Argentina|Capital Federal|,-34.577358000000004,-58.424791000000006,430000.0,USD,430000.0,,2.0,,http://www.properati.com.ar/ivq6_venta_departamento_capital-federal_beruti_4643
56407,2014-10-01,apartment,Capital Federal,|Argentina|Capital Federal|,-34.623749,-58.502625,80000.0,USD,80000.0,,1.0,,http://www.properati.com.ar/ivq7_venta_departamento_capital-federal
56408,2014-10-01,apartment,Capital Federal,|Argentina|Capital Federal|,-34.589687,-58.406414,620000.0,USD,620000.0,,3.0,,http://www.properati.com.ar/ivq8_venta_departamento_capital-federal_austria_1900
56409,2014-10-01,apartment,Capital Federal,|Argentina|Capital Federal|,-34.567277000000004,-58.43325,175000.0,USD,175000.0,,2.0,,http://www.properati.com.ar/ivqa_venta_departamento_capital-federal_matienzo-benjamin-teniente_1621
56410,2014-10-01,apartment,Capital Federal,|Argentina|Capital Federal|,-34.565471,-58.438039,300000.0,USD,300000.0,,3.0,,http://www.properati.com.ar/ivqb_venta_departamento_capital-federal
56411,2014-10-01,house,Moreno,|Argentina|Bs.As. G.B.A. Zona Oeste|Moreno|,-34.645531,-58.748928,140000.0,USD,140000.0,,3.0,,http://www.properati.com.ar/ivqe_venta_casa_moreno
56412,2014-10-01,apartment,Capital Federal,|Argentina|Capital Federal|,-34.551053,-58.46830799999999,115000.0,USD,115000.0,,2.0,,http://www.properati.com.ar/ivqi_venta_departamento_capital-federal
56413,2014-10-01,apartment,Capital Federal,|Argentina|Capital Federal|,-34.551741,-58.460677000000004,162000.0,USD,162000.0,,2.0,,http://www.properati.com.ar/ivql_venta_departamento_capital-federal
56414,2014-10-01,apartment,Capital Federal,|Argentina|Capital Federal|,-34.552801,-58.45293,118000.0,USD,118000.0,,1.0,,http://www.properati.com.ar/ivqm_venta_departamento_capital-federal
56415,2014-10-01,PH,La Matanza,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|,-28.442253000000004,-65.765686,115000.0,USD,115000.0,,2.0,,http://www.properati.com.ar/ivqp_venta_ph_la-matanza_coronel-dominguez_2225
56416,2014-10-01,store,Capital Federal,|Argentina|Capital Federal|,-34.592537,-58.416408999999994,,,,,,,http://www.properati.com.ar/ivqq_venta_local_capital-federal
56417,2014-10-01,apartment,Capital Federal,|Argentina|Capital Federal|,-34.668762,-58.445071999999996,390000.0,ARS,45933.14,,2.0,,http://www.properati.com.ar/ivqt_venta_departamento_capital-federal_lacarra-av-_3900
56418,2014-10-01,apartment,Capital Federal,|Argentina|Capital Federal|,-30.306904,-61.237816,94000.0,USD,94000.0,,2.0,,http://www.properati.com.ar/ivqu_venta_departamento_capital-federal
56419,2014-10-01,apartment,Capital Federal,|Argentina|Capital Federal|,-34.665034999999996,-58.443103,320000.0,ARS,37688.73,,2.0,,http://www.properati.com.ar/ivqw_venta_departamento_capital-federal
56420,2014-10-01,apartment,Capital Federal,|Argentina|Capital Federal|,-34.664999,-58.443038,380000.0,ARS,44755.37,,2.0,,http://www.properati.com.ar/ivqx_venta_departamento_capital-federal
56421,2014-10-01,apartment,Capital Federal,|Argentina|Capital Federal|,-34.553438,-58.47359300000001,219000.0,USD,219000.0,,3.0,,http://www.properati.com.ar/ivqy_venta_departamento_capital-federal
56422,2014-10-01,apartment,Capital Federal,|Argentina|Capital Federal|,-34.612019000000004,-58.361515000000004,575000.0,USD,575000.0,,2.0,,http://www.properati.com.ar/ivr0_venta_departamento_capital-federal
56423,2014-10-01,apartment,Vicente López,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|,-34.554502,-58.503294,60000.0,USD,60000.0,,1.0,,http://www.properati.com.ar/ivr2_venta_departamento_vicente-lopez
56424,2014-10-01,apartment,Capital Federal,|Argentina|Capital Federal|,-34.597677000000004,-58.419499,,,,,1.0,,http://www.properati.com.ar/ivr3_venta_departamento_capital-federal
56425,2014-10-01,apartment,Capital Federal,|Argentina|Capital Federal|,-34.585617,-58.406000000000006,185000.0,USD,185000.0,,3.0,,http://www.properati.com.ar/ivr5_venta_departamento_capital-federal
56426,2014-10-01,store,Capital Federal,|Argentina|Capital Federal|,-34.555774,-58.471571,245000.0,USD,245000.0,,,,http://www.properati.com.ar/ivr6_venta_local_capital-federal
56427,2014-10-01,house,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,-34.431628,-58.825378,230000.0,USD,230000.0,,4.0,,http://www.properati.com.ar/ivr8_venta_casa_capital-federal
56428,2014-10-01,house,Escobar,|Argentina|Bs.As. G.B.A. Zona Norte|Escobar|,,,350000.0,USD,350000.0,,3.0,,http://www.properati.com.ar/ivra_venta_casa_escobar
56429,2014-10-01,house,Pilar Green Park,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|Pilar Green Park|,-34.419726000000004,-58.79796999999999,159000.0,USD,159000.0,,3.0,,http://www.properati.com.ar/ivrb_venta_casa_capital-federal
56430,2014-10-01,apartment,La Madrugada,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|La Madrugada|,-34.428277,-58.83805600000001,77000.0,USD,77000.0,,1.0,,http://www.properati.com.ar/ivrf_venta_departamento_capital-federal
56431,2014-10-01,apartment,Pilar,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|,-34.461967,-58.914559999999994,60000.0,USD,60000.0,,1.0,,http://www.properati.com.ar/ivrh_venta_departamento_pilar
56432,2014-10-01,house,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,-34.441466,-58.923979,159000.0,USD,159000.0,,3.0,,http://www.properati.com.ar/ivrj_venta_casa_capital-federal
56433,2014-10-01,house,Pilar,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|,-34.447988,-58.767215,110000.0,USD,110000.0,,2.0,,http://www.properati.com.ar/ivrk_venta_casa_pilar
56434,2014-10-01,apartment,Malvinas Argentinas,|Argentina|Bs.As. G.B.A. Zona Norte|Malvinas Argentinas|,-34.465912,-58.713341,47000.0,USD,47000.0,,1.0,,http://www.properati.com.ar/ivrm_venta_departamento_malvinas-argentinas
56435,2014-10-01,house,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,-34.442345,-58.922725,145000.0,USD,145000.0,,2.0,,http://www.properati.com.ar/ivrq_venta_casa_capital-federal
56436,2014-10-01,apartment,Pilar,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|,-34.439849,-58.79636,49500.0,USD,49500.0,,1.0,,http://www.properati.com.ar/ivrr_venta_departamento_pilar
56437,2014-10-01,house,Mapuche Country Club,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|Mapuche Country Club|,-34.44307,-58.852773,350000.0,USD,350000.0,,5.0,,http://www.properati.com.ar/ivrw_venta_casa_capital-federal
56438,2014-10-01,apartment,Pilar,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|,-34.449671,-58.838825,177000.0,USD,177000.0,,3.0,,http://www.properati.com.ar/ivrx_venta_departamento_pilar
56439,2014-10-01,apartment,Olivos Golf Club,|Argentina|Bs.As. G.B.A. Zona Norte|Malvinas Argentinas|Olivos Golf Club|,,,125000.0,USD,125000.0,,1.0,,http://www.properati.com.ar/ivs0_venta_departamento_capital-federal
56440,2014-10-01,house,Pilar,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|,-34.45499,-58.998959,88000.0,USD,88000.0,,3.0,,http://www.properati.com.ar/ivs1_venta_casa_pilar
56441,2014-10-01,house,San Miguel,|Argentina|Bs.As. G.B.A. Zona Norte|San Miguel|,-34.539475,-58.72062,165000.0,USD,165000.0,,4.0,,http://www.properati.com.ar/ivs3_venta_casa_san-miguel
56442,2014-10-01,house,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,-34.301968,-58.76951700000001,229000.0,USD,229000.0,,4.0,,http://www.properati.com.ar/ivs4_venta_casa_capital-federal
56443,2014-10-01,house,Pilar,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|,-34.455686,-58.908434,170000.0,USD,170000.0,,3.0,,http://www.properati.com.ar/ivsa_venta_casa_pilar
56444,2014-10-01,house,Escobar,|Argentina|Bs.As. G.B.A. Zona Norte|Escobar|,-34.359309,-58.836851,130000.0,USD,130000.0,,2.0,,http://www.properati.com.ar/ivsb_venta_casa_escobar
56445,2014-10-01,house,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,-34.398943,-58.839941,350000.0,USD,350000.0,,4.0,,http://www.properati.com.ar/ivsd_venta_casa_capital-federal
56446,2014-10-01,house,San Miguel,|Argentina|Bs.As. G.B.A. Zona Norte|San Miguel|,-34.533589,-58.713432,105000.0,USD,105000.0,,3.0,,http://www.properati.com.ar/ivsf_venta_casa_san-miguel
56447,2014-10-01,apartment,Pilar,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|,-34.449782,-58.777998,70000.0,USD,70000.0,,2.0,,http://www.properati.com.ar/ivsh_venta_departamento_pilar
56448,2014-10-01,house,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,-34.290676,-59.111295,140000.0,USD,140000.0,,3.0,,http://www.properati.com.ar/ivsn_venta_casa_capital-federal
56449,2014-10-01,apartment,Capital Federal,|Argentina|Capital Federal|,-34.599090000000004,-58.388429,89000.0,USD,89000.0,,1.0,,http://www.properati.com.ar/ivso_venta_departamento_capital-federal
56450,2014-10-01,house,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,-34.447919,-58.93169399999999,180000.0,USD,180000.0,,3.0,,http://www.properati.com.ar/ivsu_venta_casa_capital-federal
56451,2014-10-01,house,Pilar,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|,-34.469362,-58.904722,,,,,2.0,,http://www.properati.com.ar/ivsx_venta_casa_pilar
56452,2014-10-01,house,Pilar del Lago,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|Pilar del Lago|,-34.460828,-58.866002,245000.0,USD,245000.0,,3.0,,http://www.properati.com.ar/ivt1_venta_casa_capital-federal
56453,2014-10-01,apartment,Malvinas Argentinas,|Argentina|Bs.As. G.B.A. Zona Norte|Malvinas Argentinas|,-34.664146,-58.56199300000001,47000.0,USD,47000.0,,1.0,,http://www.properati.com.ar/ivt4_venta_departamento_malvinas-argentinas_argentina_3400
56454,2014-10-01,apartment,Pilar,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|,-34.449671,-58.838825,104000.0,USD,104000.0,,1.0,,http://www.properati.com.ar/ivt9_venta_departamento_pilar
